State,Year,Top 10% (90th–100th percentiles),Top 5% (95th–100th percentiles),Top 1% (99th–100th percentiles),Top 0.5% (99.5th–   100th percentiles),Top 0.1% (99.9th–   100th percentiles),Top 0.01% (99.99th– 100th percentiles),0–90th percentiles,0–99th percentiles,90th–95th percentiles,95th–99th percentiles,99th–99.5th percentiles,99.5th–99.9th percentiles,99.9th–   99.99th percentiles,90th percentile,95th percentile,99th percentile,99.5th percentile,99.9th percentile,99.99th percentile,Number of tax units,Total income (1000s)
South Carolina,1992,155160.7596,209760.5909,473295.5118,692819.874,1678307.209,5951282.061,28046.14281,36388.53473,100560.9284,143876.8607,253771.1496,446448.0401,1203532.226,89314.17387,112695.8849,213106.4754,311949.718,755676.1582,2679629.772,1645971.875,67085872
South Carolina,1993,155446.6186,210303.0792,468742.5185,680008.4686,1613211.83,5551987.087,27479.86014,35948.59677,100590.1579,145693.2194,257476.5685,446707.6281,1175570.135,88970.28644,114460.25,217141.6675,315009.1296,747309.0088,2571918.881,1682105.375,67749376
South Carolina,1994,159964.4643,218178.5694,497047.9678,727363.7146,1760719.496,6237090.473,27103.8226,35777.17888,101750.3591,148461.2198,266732.221,469024.7692,1263344.943,89735.77515,116850.2528,224023.5598,327828.7392,793570.5905,2811107.38,1727452.375,69771608
South Carolina,1995,167925.3665,233645.1533,548153.7483,807822.5423,1987742.807,7208053.36,28158.58371,37023.96415,102205.5797,155018.0046,288484.9543,512842.4761,1407708.301,87909.10859,122313.4871,241484.8569,355879.918,875684.5845,3175451.667,1727598.375,72792808
South Carolina,1996,175508.4889,245726.9615,588503.355,870362.8023,2159311.028,7922850.524,28910.13237,38065.59037,105290.0163,160032.8631,306643.9078,548125.7459,1518917.75,90296.42362,126422.75,256254.2171,378985.3304,940236.8774,3449876.438,1753332.625,76392648
South Carolina,1997,187072.2769,264342.6492,647434.5021,965915.0808,2444367.103,8905514.187,30068.79064,39691.71136,109801.9047,168569.686,328953.9233,596302.0754,1726461.871,94287.56146,122888.0022,275039.0076,410844.5018,1071873.137,3905134.142,1785360.75,81714424
South Carolina,1998,199733.5884,285856.588,724410.2585,1098795.197,2968207.581,12293447.97,30768.99714,40829.65018,113610.5888,176218.1704,350025.3201,631442.1008,1932069.76,98346.27161,129107.1536,289203.4094,421832.3117,1136290.895,4706184.667,1840642.375,87735056
South Carolina,1999,206767.7428,296583.1585,745986.0474,1124371.728,2953113.659,11654570.12,32914.13409,43272.35807,116952.3271,184232.4363,367600.367,667186.245,1986285.164,102052.587,136040.8579,305134.3221,451763.8584,1192419.76,4705927.813,1853088.5,93209416
South Carolina,2000,207037.954,295429.221,729854.2472,1090400.997,2794130.877,10763875.11,34141.99038,44578.83259,118646.687,186822.9645,369307.4979,664468.5266,1908603.74,104186.0244,140016.8497,308796.2343,454220.6239,1157547.215,4459237.669,1877450.125,96560240
South Carolina,2001,190417.029,266323.9687,628691.554,927161.9977,2242472.437,7844081.288,30473.68539,40586.97395,114510.0892,175732.0724,330221.1103,598334.3879,1620071.453,100735.194,133919.0713,281292.4999,417711.8277,1022982.352,3578352.443,1941097.625,90198960
South Carolina,2002,182449.7458,252669.0359,583365.8233,848956.4711,2028760.115,7055380.074,29027.67465,38925.47831,112230.4557,169994.839,317775.1754,554005.5601,1470246.787,98850.3326,130534.5497,267595.9025,389425.064,930613.1287,3236375.397,1975928,87671688
South Carolina,2003,183736.5798,255222.4287,592473.4567,862713.0325,2064425.082,7193319.584,27910.7064,37948.03956,112250.7309,170909.6716,322233.8809,562285.0202,1494547.915,98676.6983,131396.2766,271275.6862,395010.219,945237.8404,3293603.594,2028733.125,88236288
South Carolina,2004,198984.3117,282586.3697,699575.423,1046653.093,2667266.317,10169467.61,29179.13677,39559.49499,115382.2538,178339.1063,352497.7533,641499.7867,1833688.396,101367.5487,137436.387,292959.9149,438304.9931,1116966.216,4258649.272,2028436.961,93631952
South Carolina,2005,216574.4526,315350.5811,822889.0638,1253325.606,3329144.927,13468651.41,29702.37622,40566.35679,117798.3241,188465.9604,392452.522,734370.7751,2202533.096,99170.84508,144401.0743,323402.4698,492567.7277,1308382.55,5293295.684,2053422.625,99364264
South Carolina,2006,222596.1554,325128.3647,858142.1143,1311073.154,3507671.458,14337670.71,28705.51969,39912.28497,120063.9461,191874.9273,405211.0747,761923.578,2304338.208,100929.382,147419.4595,333422.8007,509404.7659,1362871.746,5570762.98,2171576.25,104441056
South Carolina,2007,228256.2106,329661.0829,885720.2275,1355674.354,3642371.696,14978625.49,30442.65379,41784.65373,126851.3383,190646.2967,415766.1006,784000.019,2382787.942,103971.871,127220.2668,341810.3305,523171.4087,1405636.04,5780435.818,2195175.5,110250512
South Carolina,2008,195729.3767,270084.4246,665192.0958,980695.8993,2415360.166,8770345.839,28849.55407,39278.39937,121374.3288,171307.5068,349688.2923,622029.8327,1709250.646,99446.76345,118827.7426,292661.3605,431472.0483,1062674.371,3858646.79,2218653.5,101032016
South Carolina,2009,183161.9531,253261.9098,582862.6651,844999.1105,2001520.611,6873119.515,25563.42393,35853.18201,113061.9963,170861.721,320726.2197,555868.7353,1460231.844,97531.86069,134859.3684,270568.446,392253.8016,929118.2192,3190544.493,2285684.75,94451984
South Carolina,2010,188266.2776,263005.4297,623481.6187,930538.0805,2413232.546,9720639.481,24902.55431,35357.68733,113527.1256,172886.3824,316425.157,559864.4642,1601298.442,97462.06745,136153.1829,279258.2028,385200.781,952995.9994,3838722.693,2341527.5,96562080
South Carolina,2011,185997.2273,254430.2916,602246.4321,887554.5006,2191202.62,7991581.301,24650.3333,35113.69533,117564.163,167476.2564,316938.3636,561642.4708,1546716.1,97012.95089,118383.8293,265300.5324,390983.9377,959855.9055,3500710.722,2372889.25,96778344
South Carolina,2012,200598.6629,282077.9307,724646.023,1114534.25,3054127.051,12955010.22,24446.47398,35166.90166,119119.395,171435.9076,334757.7959,629636.0499,1954028.92,97471.01458,117631.2918,274573.7325,422305.2626,1137507.603,4825085.002,2432598.374,102319208
South Dakota,1917,64271.68434,84796.15662,147562.9294,190237.5417,361211.3327,890639.4579,34800.68855,36638.54428,43747.21206,69104.46342,104888.3172,147494.0939,302385.9855,35494.81918,53622.91022,94421.0795,118068.9791,211098.0871,559791.2483,243286.0424,9183510
South Dakota,1918,70931.18132,91074.77962,155478.895,195512.4304,350628.7927,814755.8633,39149.53837,41184.76133,50787.58302,74973.75076,115445.3596,156733.3399,299059.1181,43720.75646,61173.0808,104046.9087,127472.5575,224286.281,538072.4388,241243.3896,10211278
South Dakota,1919,61352.83881,81236.09702,152927.3694,198232.2359,358442.2508,741792.5594,26143.73183,28419.56448,41469.58061,63313.27894,107622.5028,158179.7321,315847.772,29628.63186,50909.01763,96128.74483,123856.9236,233496.6482,566978.8159,242371.6161,7189867.5
South Dakota,1920,43212.67978,59731.02004,117882.5968,155963.297,274359.063,540401.3938,14688.42167,16527.29446,26694.33952,45193.12585,79801.8966,126364.3555,244798.804,22131.07665,34043.3377,69726.31225,95791.3488,186830.9212,399406.8947,244927.3684,4296233.5
South Dakota,1921,27507.23281,40518.60677,77427.94809,98631.26921,189775.0938,416414.1787,6632.918917,8026.334167,14495.85885,31291.27144,56224.62698,75845.31306,164592.9733,10997.07992,24231.34133,49369.53771,57463.74851,120686.4365,280896.6928,248355.0969,2165743.5
South Dakota,1922,30111.92147,44347.85419,84291.38175,107195.7933,209436.8904,507081.712,7325.814016,8850.011055,15875.98876,34361.9723,61386.97017,81635.51905,176365.2436,11800.24802,25967.20445,53802.94671,61965.60511,121416.7666,369815.459,250426.7056,2405204.5
South Dakota,1923,29585.39827,43532.04112,80716.05699,105456.8133,206218.1611,492235.4792,7243.013477,8757.668067,15638.75542,34236.03715,55975.30065,80266.47638,174438.4591,11767.14379,25971.15428,49581.87993,64779.51539,122816.4044,309171.3761,253319.3211,2400771
South Dakota,1924,35512.08374,49039.12274,88538.1466,115459.7424,227569.02,586254.5583,9669.046838,11482.79703,21985.04474,39164.36677,61616.55077,87432.42303,187715.0713,13387.06334,29998.29658,55524.29359,66990.18943,135564.1299,319903.9099,256740.4745,3145931
South Dakota,1925,32318.79353,51420.51807,95838.49725,125305.8548,236959.6932,542602.649,10177.69528,11548.90922,13217.06899,40316.02327,66371.13975,97392.39514,202999.3648,9628.064127,25580.25931,63211.3983,74586.336,147343.4561,348019.2731,259099.6393,3210712.25
South Dakota,1926,25054.28493,40808.94232,91540.20877,122558.702,248815.8958,645141.7054,7059.274031,8023.609124,9299.627537,28126.12571,60521.71552,90994.40358,204779.6948,7448.423315,12171.43336,54410.38879,67243.37547,146311.4764,412498.3597,261058.1327,2312655.25
South Dakota,1927,24456.16277,40380.68056,96059.66445,128519.3071,248294.1072,584943.6582,6605.334422,7504.869305,8531.644976,26460.93459,63600.02176,98575.60713,210888.6015,6788.121278,11245.94481,56639.82598,73673.17079,151555.6902,364679.4385,263111.8843,2207618.5
South Dakota,1928,26324.74262,44277.84933,109978.8708,149363.1034,297428.305,782840.7551,6762.813198,7696.179224,8371.6359,27852.59398,70594.63815,112346.803,243493.5883,6599.993877,11143.39056,62040.94826,83249.43641,172101.5527,462360.0183,264743.1983,2308297.5
South Dakota,1929,26911.46629,45675.27328,118999.9005,165960.4676,369134.0214,1426253.151,9393.952654,10056.26769,8147.659308,27344.11647,72039.33346,115167.0792,251676.3404,6395.07113,10896.23583,62636.73584,85510.82475,176115.3694,428386.1657,265844.4395,2963023.5
South Dakota,1930,22924.92662,38038.62765,95942.15893,128155.791,244093.7667,607871.2709,7836.534028,8470.658281,7811.225597,23562.74483,63728.52692,99171.29703,203674.044,6200.705182,10321.5465,56298.84543,73638.43606,151090.1446,359587.139,267004.6464,2495258
South Dakota,1931,19619.15041,32074.72969,86527.50457,115221.1672,226036.3508,552288.0116,5023.879368,5674.880229,7163.57113,18461.53598,57833.84195,87517.37127,189786.1663,5730.25536,9388.596706,49626.86156,67319.09147,135557.8574,314445.4237,267470.3755,1734119.125
South Dakota,1932,19439.80711,29576.16431,70483.89653,89181.23775,171088.0623,416959.1,4142.879479,5017.912401,9303.449915,19349.23126,51786.55532,68704.53161,143769.0581,7709.195233,11734.88877,41847.05079,56433.69972,99019.78895,264791.8391,267582.2209,1517879.5
South Dakota,1933,19405.17394,29730.8576,74378.87501,97360.32535,201364.9007,552065.1855,2569.671474,3544.881788,9079.490287,18568.85324,51397.42466,71359.18151,162398.2024,7499.129863,11493.45927,42015.94793,56818.60296,109024.5859,373859.0421,267558.9725,1137987.625
South Dakota,1934,21434.83621,33567.41309,83737.84608,110946.8747,214446.0664,535045.1873,4022.039855,4975.69801,9302.259338,21024.80484,56528.81745,85072.07681,178823.9418,7618.709924,12032.87616,49769.69478,64960.36287,130191.0444,334066.6238,267655.9633,1542586.875
South Dakota,1935,24002.40235,38013.43976,92930.91761,126375.8859,258568.4486,690331.3434,7598.532969,8393.546193,9991.364942,24284.07029,59485.94934,93327.7452,210594.7936,8143.751101,13044.74981,52689.03259,70089.8184,146498.2745,365047.9487,267923.513,2475324
South Dakota,1936,25801.6753,40913.30918,99078.1929,135685.9486,274592.9194,638909.8946,4749.017842,5922.728949,10690.04142,26372.08825,62470.4372,100959.2059,234113.2555,8711.146549,13976.37564,55085.24725,74693.0163,158189.2182,420785.8157,268034.6584,1837185.5
South Dakota,1937,24575.04212,38372.93208,89245.40547,120215.0232,239884.5513,541262.6887,6872.701319,7828.769035,10777.15216,25654.81373,58275.7877,90297.64123,206398.0916,8837.491698,13902.90372,51512.57156,68208.57178,141185.4872,376724.4755,268080.3762,2317001.25
South Dakota,1938,25115.80639,38972.12978,89009.92797,119601.6001,236449.4705,532136.8509,6805.153992,7824.363588,11259.48299,26462.68023,58418.25589,90389.63245,203595.3171,9267.240023,14484.47952,51839.38651,68215.93637,141592.2874,386576.0093,268599.6447,2319685.5
South Dakota,1939,28669.41389,44220.20725,99179.55195,134927.7991,277285.5857,690788.1403,7314.616956,8543.738515,13118.62053,30480.37107,63431.30481,99338.35243,231340.8574,10826.45936,16832.24304,56870.52767,74932.86852,155949.9413,428313.2435,269227.2361,2544223.5
South Dakota,1940,37672.67112,52135.15711,103017.951,142251.1891,284307.0407,673956.1595,6633.537518,8795.223604,23210.18513,39414.45864,63784.71288,106737.2262,241012.6942,16634.86731,32675.72239,57408.97986,75897.48269,170316.0684,440397.1532,270234.3552,2631393.75
South Dakota,1941,45405.19092,58870.19165,117443.2666,160633.2037,321081.0168,769032.6971,8196.618788,10851.55892,31940.19019,44226.92291,74253.32953,120521.2504,271308.6079,25352.65863,36740.50002,64762.63426,89479.4639,187846.9745,539086.345,268813.2506,3203575.5
South Dakota,1942,48527.10154,65096.10101,137173.8765,191095.86,397042.1509,994904.4,13518.55299,15805.72634,31958.10207,47076.65714,83251.89304,139609.2872,330613.0121,28053.83623,37745.50131,71696.0373,100427.6416,228173.72,707722.5789,267676.7113,4555699
South Dakota,1943,55318.19351,75502.55962,155043.9889,215071.4979,447111.3225,1242493.394,13969.27262,16720.93417,35133.82739,55617.2023,95016.47985,157061.5418,358735.5368,30679.40083,42525.7193,82651.0951,114354.1168,258935.9497,775771.7705,267289.5125,4839053.5
South Dakota,1944,75787.55203,104392.6516,253435.2564,374619.3756,856890.8613,2642401.121,12229.668,16213.2362,47182.45244,67132.00043,132251.1371,254051.5041,658500.8324,42610.87017,52195.80936,107968.7342,171016.939,441100.0974,1432192.433,266373.6723,4950676.5
South Dakota,1945,61687.56467,82749.43415,171609.0971,235082.3184,470628.2651,1145795.572,16107.69327,19140.99943,40625.69519,60534.51841,108135.8758,176195.8317,395609.6754,36192.92221,47499.17416,94403.41888,130154.0418,280996.9932,754296.0639,265129.182,5479075
South Dakota,1946,70524.82123,94603.90615,190277.4249,257631.1956,495177.2414,1160506.45,15924.7852,19678.80258,46445.73631,70685.52647,122923.6541,198244.6842,421251.7737,40839.7467,55146.78943,108332.2851,151265.7284,305788.4579,802410.3503,263673.9831,5638612.5
South Dakota,1947,76245.28,104534.3371,200835.8651,264495.2769,480067.3155,1093945.762,15784.26611,20022.23116,47956.2229,80458.9551,137176.4534,210602.2673,411858.5991,40627.73087,57574.35544,121829.3007,160601.6099,311601.7533,819766.1148,264487.918,5773868.5
South Dakota,1948,76787.57888,107143.0252,208797.6755,274846.072,499843.3953,1023002.06,19426.69182,23307.8826,46432.13258,81729.3626,142749.2789,218596.7412,441714.6547,41444.88508,62761.24891,125174.8802,173783.5656,331738.1119,789339.5059,264732.8718,6661415
South Dakota,1949,65190.75609,86752.78575,169860.4766,227241.7482,413782.3095,897940.4224,13908.4013,17513.16365,43628.72642,65975.86304,112479.205,180606.6079,359986.9636,39021.56194,51641.46998,96183.94423,135315.0866,279572.7772,610764.6438,264934.6347,5043464.5
South Dakota,1950,68085.02756,94037.80272,204064.1364,273529.365,500094.5459,1091037.848,17952.99947,21136.93022,42132.25241,66531.21929,134598.9079,216888.0697,434434.179,37106.84669,49152.6141,118793.8602,169146.3059,341558.686,774447.3971,265918.9364,6107148
South Dakota,1951,66551.42761,91435.02129,180940.7982,242453.4479,447502.0097,1049448.644,20354.65388,23398.91239,41667.83393,69058.57705,119428.1485,191191.3075,380619.0503,38124.745,52911.99006,105299.4399,141694.9027,282441.5142,742324.1463,264750.4899,6611966.5
South Dakota,1952,63806.41946,82128.70886,172097.2448,237925.8838,491846.3681,1342094.533,16551.47862,19753.53561,45484.13005,59636.57488,106268.6058,174445.7627,397374.3497,38509.23865,44904.36437,92824.20504,124244.964,299183.0901,806999.065,263573.3144,5608042
South Dakota,1953,64246.50717,78073.91891,163423.7897,218100.4424,406440.7739,959061.0158,18443.01617,21605.17917,50419.09542,56736.45123,108747.1369,171015.3595,345038.5248,40504.06395,42641.87958,88009.63995,131425.4665,269429.8072,591697.7489,262200.3455,6036734.5
South Dakota,1954,66656.20952,86352.28592,173724.0745,237143.8231,434758.0626,1025104.756,18965.83801,22219.83274,46960.13311,64509.33877,110304.3259,187740.2632,369163.9856,37540.58614,49687.49428,96577.6659,132028.1999,288327.4272,633747.3889,261045.6877,6195887
South Dakota,1955,69201.54124,88546.46929,171392.1579,228484.9773,418426.9434,961573.0384,16939.03689,20657.9452,49856.61319,67835.04714,114299.3385,180999.4857,358077.3773,42611.22437,52601.01352,101438.1533,135516.7641,282635.4951,660886.6722,259860.9963,5759893.5
South Dakota,1956,70176.29707,90523.42778,196697.6792,265372.2635,455897.0043,1039486.704,18262.54264,21703.9811,49829.16636,63979.86493,128023.0948,217741.0783,391053.7043,42694.65776,47458.70176,110502.6891,169052.1407,337283.729,1022083.444,258647.4846,6066297
South Dakota,1957,70413.86533,92014.40108,182542.3089,245539.8305,423790.4034,1023309.394,21679.46584,24977.25525,48813.32958,69382.42413,119544.7872,200977.1872,357177.1822,43980.73542,57465.56582,103871.9414,154892.7313,278670.7893,792680.2576,257466.0088,6836470.5
South Dakota,1958,79186.20658,102458.2288,202308.7998,268783.7871,479004.2785,1159576.27,20444.78985,24541.25609,55914.18431,77495.5861,135833.8126,216228.6643,403385.1683,49891.30011,61501.91593,117070.8372,167224.3918,307739.5041,825765.3307,255881.0674,6734516.5
South Dakota,1959,73049.53078,95436.29736,196274.8817,265981.651,549567.7516,1215839.282,18378.28383,22103.69668,50662.7642,70226.65128,126568.1123,195085.1259,475537.5815,45556.04645,58404.84272,110106.6609,161367.1891,368052.8155,749701.2679,254248.4147,6062657.5
South Dakota,1960,80298.19643,104752.1447,203552.754,278314.6913,537598.3069,1128081.69,23480.08937,27400.3763,55844.24817,80051.99237,128790.8167,213493.7874,471989.0422,49288.32087,63544.40715,113768.2751,163767.5796,370147.8264,802206.0957,252348.609,7358965
South Dakota,1961,85353.25181,110435.8146,205516.5521,266272.9494,506798.7923,1176664.164,22981.4773,27437.86791,60270.68903,86665.63022,144760.1549,206141.4886,432369.3066,53665.49165,70806.25976,130144.1655,186587.0629,345655.0347,793670.3407,253443.2866,7405272
South Dakota,1962,87549.70518,113897.2962,218849.2488,295048.796,560466.9684,1436226.838,26570.09321,30787.43628,61202.11414,87659.30809,142649.7016,228694.2529,463160.3162,55427.22125,71902.88787,125575.1362,172525.4799,366477.2468,806510.9958,254227.0464,8305103
South Dakota,1963,88706.51363,113072.7732,216239.7106,300522.4828,639014.1862,2013995.894,24697.83529,29228.59194,64340.2541,87281.0388,131956.9384,215899.557,486238.4409,59183.08008,71695.85247,115622.984,163602.577,349903.4568,809049.5452,254752.7597,7922480.5
South Dakota,1964,95519.40423,124093.2406,251568.1979,342168.1366,600581.4566,1749517.437,22826.88667,27859.04692,66945.56789,92224.50122,160968.2593,277564.8066,472921.9032,61595.3634,75849.96338,141147.8242,189850.2715,373560.3656,966939.9257,255141.8284,7678784
South Dakota,1965,96154.06218,123413.3348,241330.0395,347433.236,591771.7136,1422513.747,26587.27458,31445.10398,68894.7896,93934.15857,135226.843,286348.6166,499467.0433,61902.95347,79476.30822,146957.8384,241622.8776,406293.7233,935470.4266,255167.3344,8559321
South Dakota,1966,101136.4794,131859.1786,250425.0046,336786.0698,646351.4459,1717058.088,27945.5994,33091.35086,70413.78027,102217.7221,164063.9394,259394.7258,527384.0412,62298.65715,79695.43454,157239.6595,207660.3156,396484.3073,997304.6356,254940.2702,8990389
South Dakota,1967,104702.5274,136081.1145,263891.7343,367746.5393,649593.5023,1489097.894,27140.83354,32583.92484,73323.94032,104128.4596,160036.9293,297284.7985,556315.2366,65251.80072,82906.78828,156256.249,247854.9536,439645.7915,1033448.297,254534.6427,8882496
South Dakota,1968,111529.3717,146827.2159,290697.5577,370717.1911,665991.8622,1659667.445,27711.91547,33521.90457,76231.52757,110859.6304,210677.9243,296898.5233,555583.4641,67306.59077,87251.33712,171508.6871,246861.6164,444393.3545,1113469.784,253890.4967,9163838
South Dakota,1969,108198.7422,144616.409,287833.6199,372039.3778,648074.5829,2070882.387,28510.96363,33940.81342,71781.07536,108812.1062,203627.8619,303030.5766,489984.8269,67238.05971,86252.72374,180549.0056,235616.0782,358031.4184,1257821.392,253184.2694,9236097
South Dakota,1970,103365.0094,133642.8733,244104.2406,316942.5526,510164.3212,1134154.234,29374.13588,34678.97053,73087.14543,106027.5315,171265.9285,268637.1105,440832.1086,63005.00552,86762.48105,145370.9572,200421.1036,354678.7401,823194.5116,252945.038,9301604
South Dakota,1971,106833.4331,136093.383,255821.4644,338647.2914,611126.9446,1630183.653,30173.97861,35638.09033,77573.48329,106161.3626,172995.6373,270527.3781,497898.4214,69540.41615,89451.56918,146084.0147,215422.8305,373245.9739,1266296.602,257659.6543,9749822
South Dakota,1972,112255.0755,145293.6103,273752.7242,359838.1827,676550.1556,1801667.186,34487.3087,39925.8163,79216.54066,113178.8319,187667.2658,280660.1894,551537.1523,71121.52395,91260.02789,161943.9923,225880.982,417390.7231,1194756.801,261972.2713,11072018
South Dakota,1973,136614.5373,179912.1543,327863.379,426019.939,780843.2617,2030464.952,39845.86519,46711.21071,93316.9203,142924.3481,229706.819,337314.1083,641996.4073,83177.08558,114309.9501,206673.4009,270182.9812,483952.5972,1347992.131,266065.5977,13176295
South Dakota,1974,132554.0026,175621.4361,338812.1537,451921.1323,884888.426,2404066.008,33264.5302,40207.4302,89486.56908,134823.7567,225703.1752,343679.3089,716090.9168,79281.63188,105560.977,199965.0544,269087.7609,523322.55,1133455.069,270132.2344,11667951
South Dakota,1975,125187.9749,164512.1374,318656.3748,427388.8983,872238.5018,3153017.453,32722.61265,39174.32841,85863.81232,125976.078,209923.8514,316176.4974,618818.6183,76073.33396,100692.2319,185411.489,249310.5384,477783.587,1299975.294,274479.8123,11519684
South Dakota,1976,123326.3626,161671.9944,311314.3547,409474.6118,771994.8053,2191782.295,28761.54927,35459.48188,84980.73084,124261.4044,213154.0976,318844.5634,614240.6398,76806.38176,101072.9797,187509.7361,253784.2709,475167.7792,1418573.764,278818.5114,10655894
South Dakota,1977,121509.6686,158586.7009,317465.9651,427999.8933,966604.0642,3714990.803,31062.22792,37305.36599,84432.63629,118866.8848,206932.037,293348.8505,661227.7598,75620.36217,98761.56456,174712.3726,217110.1897,485715.0877,905601.3068,283406.0024,11366557
South Dakota,1978,125598.2315,163693.4276,311192.1091,408837.5221,762204.048,1852618.309,32815.57284,39375.67436,87503.03545,126818.7572,213546.6961,320495.8906,641046.9079,78543.19229,100549.6838,185872.8512,258357.4884,464993.0455,1153054.542,288246.2084,12133389
South Dakota,1979,127894.5795,165905.1786,330365.8119,449663.1118,933903.8292,2760653.379,33300.78817,39855.05978,89883.98036,124790.0203,211068.512,328602.9325,730931.657,79500.16059,104437.3085,189357.2718,257317.3683,498598.6312,1510323.231,288274.2836,12326657
South Dakota,1980,124552.1558,159474.7582,313373.514,409110.5678,816524.927,2497281.363,26640.95837,33634.68987,89629.55335,121000.0692,217636.4601,307256.9781,629774.2119,78625.96491,96613.07444,195899.9606,255917.1996,463014.8019,1552945.879,296641.5625,10807269
South Dakota,1981,119899.6811,146963.3751,286242.8265,391408.3927,775255.2084,2101304.167,29111.74158,35684.95683,92835.98698,112143.5123,181077.2603,295446.6888,627916.4352,77504.71096,92296.92406,159928.6057,222480.1988,470804.9513,1241630.3,297621.7813,11366335
South Dakota,1982,116171.8772,164779.9626,326814.2843,480890.4644,1199526.571,4435084.306,31935.6124,37465.75357,67563.79182,124271.3822,172738.1043,301231.4377,840020.1559,58222.60456,82827.72237,147441.1946,217973.1161,552828.9266,2217542.153,277467.7188,11198386
South Dakota,1983,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
South Dakota,1984,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
South Dakota,1985,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
South Dakota,1986,136144.3269,185059.7351,415418.5597,590458.9434,1348763.811,3993335.611,31595.66325,38279.13537,87228.91865,127470.029,240378.1759,400882.7267,1054922.499,76720.83517,97660.88113,210777.367,307142.1215,749183.9102,2328063.045,306815.6563,12901761
South Dakota,1987,128544.3225,171553.0648,335306.4507,447494.2816,874643.1864,2281497.126,31404.73935,38147.1042,85535.58022,130614.7184,223118.6197,340707.0555,718326.082,75019.87949,100120.2542,195688.53,261162.5813,510451.377,1331506.799,302286.4688,12429626
South Dakota,1988,140993.9836,195880.1311,420279.344,583885.7155,1252782.016,3734332.419,30345.80718,37583.66806,86107.83607,139780.3279,256672.9724,416661.6405,977054.1933,74115.25488,102966.8463,220925.1055,306926.8456,658540.5707,1962998.647,309027.5625,12797024
South Dakota,1989,139643.112,189965.0104,388158.2482,528035.2508,1078942.051,2999075.647,30236.87803,37672.6454,89321.21351,140416.701,248281.2455,390308.5508,865593.8735,77643.06435,105622.5783,215820.139,293593.2491,599903.3243,1667518.148,312275.9375,12858743
South Dakota,1990,149883.3194,206329.8454,503305.6731,756588.6664,1941169.728,7473114.231,32974.64989,40032.78799,93436.79348,132085.8885,250022.6798,460443.4009,1326509.228,80665.01085,94893.76493,216016.3883,313652.827,804734.9901,3098068.355,299993.5,13399365
South Dakota,1991,149639.6727,206586.7713,507217.5645,772605.6693,2082545.022,8603911.942,31395.8737,38533.41208,92692.57419,131429.0729,241829.4598,445120.8311,1357948.698,80932.79764,94934.57657,215437.7905,296602.1129,799485.7899,3303028.392,307544.5,13292151
South Dakota,1992,165706.1948,237187.4665,634459.5976,1010632.855,2978946.871,13986902.39,31187.21317,38681.32865,94224.92319,137869.4337,258286.3397,518554.3515,1755840.702,83910.31864,98176.23015,208319.2343,331832.4183,978111.0311,4592476.506,310967.6875,13881321
South Dakota,1993,167740.6232,241575.6418,642168.6591,1022564.213,3011732.438,14124844.22,30118.74364,37837.62121,93905.60448,141427.3875,261773.105,525272.1572,1776942.239,84769.59204,101983.5241,211166.0666,336252.5712,990356.1682,4644710.94,317700.375,13940988
South Dakota,1994,165142.1886,235167.4588,597984.24,918057.1969,2484084.215,10319125.45,33961.58996,41514.957,95116.91842,144463.2635,277911.2831,526550.4423,1613524.078,86934.90309,106629.3228,228144.9942,350260.3243,947736.313,3936988.064,312092.1563,14693189
South Dakota,1995,170330.251,244728.4807,633447.85,985785.1528,2752696.1,11962051.53,31835.7946,39748.24418,95932.02133,147548.6384,281110.5471,544057.4159,1729434.386,88648.00677,110250.2316,229278.0955,356807.4979,996345.5072,4329695.637,320733.1875,14652773
South Dakota,1996,170249.0005,246871.894,627387.8764,961074.8938,2587184.089,10668872.89,36004.18204,43590.69205,93626.10704,151742.8985,293700.8591,554547.5951,1689218.666,78975.74164,114519.8554,241361.6311,369733.96,995312.4617,4104409.187,328551.7813,16239876
South Dakota,1997,193272.9253,287788.0938,800833.6211,1258914.921,3970902.534,21891329.12,34104.0005,42436.92603,98757.75674,159526.712,342752.3214,580918.0175,1979744.025,82263.26621,122492.0073,265648.5656,364771.8288,1026943.286,5661471.989,332696.9063,16641796
South Dakota,1998,198652.5222,292306.5483,796273.0802,1245311.858,3646188.119,17765663.68,36772.37734,45452.18285,104998.4961,166314.9153,347234.3027,645092.7924,2077357.502,88332.65835,116459.7593,280858.8186,423455.7754,1138550.08,5547464.132,338573.0313,17930960
South Dakota,1999,221815.3722,332911.8889,951323.846,1528826.947,4803703.023,25954241.8,38285.85138,47601.58081,110718.8556,178308.8996,373820.745,710107.9279,2453643.158,94797.63201,126468.0896,304454.2668,455364.4008,1284355.528,6939328.634,335140.875,18981978
